time,mnvel,errvel,inst,tel,source
2453163.59546,2.17,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.59698,2.37,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.5985,2.31,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.59998,3.22,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.60153,4.24,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.60305,1.72,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.60451,-1.44,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.60606,3.92,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.6076,4.23,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.60914,0.91,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.6106,-0.43,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.61212,1.76,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.61365,3.71,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.61515,1.54,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.6167,-0.74,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.61821,4.07,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.61967,3.62,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.62121,1.96,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.62273,2.83,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.6243,2.74,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.62576,2.62,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.62725,3.5,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.62879,3.1,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.63031,1.68,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.63183,2.95,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.63335,1.6,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.63487,3.04,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.63642,0.26,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.63793,2.18,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.63942,3.84,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.64095,2.7,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.64246,1.61,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.64393,4.2,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.64551,4.58,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.64698,2.24,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.6485,1.48,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.65002,3.08,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.6516,1.12,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.65306,0.87,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.65458,3.2,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.65608,3.12,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.65762,2.46,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.65913,0.78,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.66064,3.19,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.66212,4.38,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.66367,3.17,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.66518,0.04,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.6667,3.02,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.66824,5.31,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.66973,2.28,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.67125,0.13,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.67277,4.85,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.67429,6.57,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.67583,3.25,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.67733,2.38,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.67884,4.84,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.6804,4.31,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.68187,2.09,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.68337,0.72,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.68488,4.31,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.68643,4.06,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.68798,2.47,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.68949,3.46,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.69094,0.73,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.69252,3.85,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.69406,2.82,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.69559,5.56,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.69708,2.23,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.69862,2.82,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.70011,4.37,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.70165,2.96,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.70313,4.79,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.70463,3.26,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.70616,5.45,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.70768,4.4,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.70921,5.66,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.71074,4.27,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.71224,5.2,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.7138,4.61,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.71527,6.77,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.71673,3.96,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.71832,6.94,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.7198,6.73,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.72128,5.36,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.72286,6.17,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.72435,3.5,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.7259,-9347.699999999999,0.7,harps0-benedict2022,harps0,benedict2022
2453163.72741,7.45,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.72893,1.4,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.73047,4.81,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.73198,3.9,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.7335,5.23,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.73502,6.29,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.73653,6.57,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.73804,5.04,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.73957,7.27,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.74107,6.45,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.74259,5.43,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.74409,5.29,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.74556,5.79,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.7471,6.36,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.74865,4.78,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.75015,2.71,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.7517,5.59,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.7532,4.92,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.75473,9.14,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.75622,5.57,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.75774,1.28,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.75928,6.61,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.76077,5.37,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.76226,5.3,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.76383,5.42,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.76533,4.34,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.76686,6.29,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.76837,2.53,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.76986,3.65,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.77138,4.46,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.77291,2.13,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.77443,3.05,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.77592,2.55,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.77744,1.81,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.77897,4.31,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.78048,0.54,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.78201,2.0,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.78353,2.37,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.78501,1.51,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.78656,2.44,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.78804,1.56,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.7896,0.48,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.79113,2.23,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.79261,3.91,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.79413,1.21,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.79569,-0.51,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.79716,1.46,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.79869,3.17,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.80021,0.53,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.8017,0.09,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.80324,-0.82,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.80467,1.58,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.80627,2.41,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.80783,-0.96,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.80928,-0.26,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.81077,0.81,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.81232,2.19,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.8138,-0.48,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.81538,-0.77,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.81688,1.37,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.81842,-0.43,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.81987,0.33,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.82142,1.81,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.82295,1.6,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.82443,-0.77,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.82596,1.17,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.82748,2.0,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.82901,-1.44,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.83048,-0.02,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.83203,3.65,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.83354,2.79,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.83503,-0.44,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.83656,0.5,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.83811,1.84,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.83962,0.86,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.84109,-0.73,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.84265,0.47,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.84415,1.74,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.84567,2.95,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.8472,-0.77,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.84871,0.62,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.85022,2.59,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.85176,1.38,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.85327,0.33,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.85477,1.51,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.85634,3.42,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.85782,1.59,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.85934,1.26,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.86088,1.4,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.86238,2.39,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.86391,-1.14,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.86544,1.73,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.86692,3.7,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.86846,1.79,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.86998,-0.02,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.87145,2.28,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.87302,5.57,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.87452,1.93,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.87602,0.94,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.87755,4.07,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.87903,6.54,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.88059,2.64,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.88207,2.12,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.88362,2.91,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.8851,4.46,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.88664,3.28,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.8882,1.43,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.88967,4.17,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.89125,0.91,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.89271,1.08,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.89426,1.76,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.89581,1.45,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.89734,1.02,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.89881,1.8,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.90033,-0.62,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.90189,1.51,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.90337,-0.4,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.90488,1.73,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.90642,2.68,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.9079,0.14,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.90941,1.5,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.91097,1.72,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.91247,0.32,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.91398,1.61,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.91545,1.77,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.91702,4.14,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.91859,-0.17,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.92005,0.08,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.92158,4.59,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.92309,0.57,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.92459,-2.2,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.92612,0.2,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.92764,5.34,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.92916,0.93,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.93065,0.2,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.93222,2.44,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.9337,3.9,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.93523,2.7,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.93676,-0.42,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.93823,3.44,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.93978,3.44,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.94125,3.27,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453163.94281,0.66,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.5114,4.55,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.51285,4.59,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.51443,1.43,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.51593,2.57,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.51749,4.59,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.51894,2.97,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.52048,1.89,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.52207,5.06,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.5235,4.22,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.52497,4.13,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.52654,3.58,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.52812,6.13,0.95,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.52954,3.86,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.531,3.45,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.5326,3.75,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.53408,3.55,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.53564,0.26,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.53716,2.76,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.53869,5.73,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.54014,5.42,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.54169,0.99,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.54315,2.25,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.54477,5.46,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.54623,1.89,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.54771,2.63,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.54926,3.4,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.55075,4.72,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.5523,3.9,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.55379,3.45,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.5554,2.48,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.55682,4.18,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.55832,5.48,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.55986,3.46,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.5614,1.93,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.56298,1.81,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.5644,4.08,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.56593,4.34,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.56743,3.57,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.56898,1.7,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.57049,2.84,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.57199,5.02,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.57349,2.73,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.57502,0.97,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.57661,2.17,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.57803,2.92,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.57963,2.98,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.5811,1.67,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.58259,1.12,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.58414,3.56,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.58559,3.37,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.58837,2.96,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.59131,0.72,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.59291,3.54,0.94,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.59437,3.47,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.59589,-0.81,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.59737,0.78,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.59893,3.82,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.60042,2.43,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.60197,0.19,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.60347,0.77,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.60495,3.91,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.60651,1.73,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.60803,-1.92,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.60954,1.58,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.61103,4.54,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.61257,2.23,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.61408,0.32,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.6156,0.48,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.61713,2.58,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.61863,3.15,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.62014,-0.68,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.62167,-1.97,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.62319,1.85,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.62468,1.54,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.6262,-1.85,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.62772,1.84,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.62923,3.39,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.63072,2.2,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.63227,0.34,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.63375,0.52,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.63529,2.5,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.63681,0.86,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.63831,0.41,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.63981,2.65,0.93,harps0-laliotis2023,harps0-sep,laliotis2023
2453164.64133,2.66,0.92,harps0-laliotis2023,harps0-sep,laliotis2023
